,my_x,my_y,my_az,enemy_x,enemy_y,u,v,theta,sin_theta,est_enemy_u,est_enemy_v,est_enemy_theta,est_enemy_sin_theta,est_enemy_x,est_enemy_y,diff_enemy_x,diff_enemy_y,diff_enemy_u,diff_enemy_v,diff_enemy_theta,diff_enemy_sin_theta
486,-0.210654,-0.425707,13.307673,0.683265,0.012480,-0.220658,0.970777,12.805796,0.221647,-0.186726,0.971114,10.884003,0.188821,0.691403,-0.020464,0.008138,0.032944,0.033932,0.000337,1.921793,0.032826
487,-0.210600,-0.425691,13.315397,0.723075,0.012396,-0.211274,1.009471,11.820909,0.204853,-0.178260,1.006094,10.047402,0.174463,0.727392,-0.020509,0.004317,0.032905,0.033014,0.003377,1.773507,0.030390
488,-0.210581,-0.425685,13.318258,0.737755,0.012364,-0.207809,1.023740,11.474585,0.198933,-0.176575,1.059362,9.463077,0.164412,0.779614,-0.009825,0.041859,0.022189,0.031234,0.035622,2.011508,0.034521
489,-0.210549,-0.425676,13.322716,0.760694,0.012321,-0.202401,1.046035,10.951012,0.189970,-0.170533,1.051399,9.212960,0.160104,0.773257,-0.017452,0.012563,0.029773,0.031868,0.005364,1.738052,0.029866
490,-0.210496,-0.425661,13.330261,0.799705,0.012248,-0.193195,1.083949,10.105844,0.175467,-0.158469,1.075682,8.380485,0.145746,0.799667,-0.023449,0.000038,0.035697,0.034726,0.008267,1.725359,0.029721
491,-0.210447,-0.425647,13.337211,0.835688,0.012199,-0.184713,1.118923,9.373894,0.162876,-0.150506,1.075682,7.964926,0.138567,0.801504,-0.031060,0.034184,0.043259,0.034207,0.043241,1.408968,0.024309
492,-0.210416,-0.425638,13.341691,0.858876,0.012166,-0.179241,1.141460,8.924147,0.155127,-0.141221,1.128164,7.135048,0.124208,0.854712,-0.027896,0.004164,0.040062,0.038020,0.013296,1.789099,0.030919
493,-0.210378,-0.425627,13.347031,0.886602,0.012129,-0.172696,1.168406,8.407716,0.146216,-0.136298,1.156649,6.720684,0.117029,0.883565,-0.026000,0.003037,0.038129,0.036398,0.011757,1.687032,0.029187
494,-0.210355,-0.425620,13.350249,0.903376,0.012108,-0.168735,1.184707,8.105991,0.141005,-0.123034,1.128164,6.223911,0.108414,0.858913,-0.045414,0.044463,0.057522,0.045701,0.056543,1.882080,0.032591
495,-0.210307,-0.425606,13.356915,0.938112,0.012078,-0.160541,1.218466,7.505866,0.130628,-0.126959,1.230024,5.892992,0.102671,0.957115,-0.017926,0.019003,0.030004,0.033582,0.011558,1.612874,0.027957
496,-0.210259,-0.425593,13.363471,0.972280,0.012044,-0.152470,1.251670,6.945161,0.120919,-0.117641,1.207989,5.562270,0.096928,0.937832,-0.031937,0.034448,0.043981,0.034829,0.043681,1.382891,0.023991
497,-0.210216,-0.425580,13.369487,1.003791,0.012016,-0.145022,1.282292,6.452511,0.112380,-0.109269,1.252994,4.983947,0.086877,0.983554,-0.029543,0.020237,0.041559,0.035753,0.029298,1.468564,0.025503
498,-0.210182,-0.425570,13.374157,1.028342,0.012005,-0.139226,1.306151,6.084341,0.105992,-0.101215,1.289322,4.488649,0.078262,1.020762,-0.028868,0.007580,0.040873,0.038011,0.016829,1.595692,0.027730
499,-0.210144,-0.425559,13.379248,1.054997,0.011989,-0.132925,1.332051,5.698655,0.099296,-0.096550,1.301959,4.241128,0.073954,1.034138,-0.030362,0.020859,0.042351,0.036375,0.030092,1.457527,0.025342
500,-0.210112,-0.425550,13.383570,1.077698,0.011974,-0.127554,1.354109,5.381246,0.093782,-0.092665,1.355346,3.911223,0.068211,1.086977,-0.021681,0.009279,0.033655,0.034889,0.001237,1.470023,0.025571
501,-0.210080,-0.425541,13.388027,1.101200,0.011961,-0.121993,1.376946,5.062991,0.088251,-0.085905,1.341559,3.663879,0.063903,1.075130,-0.031339,0.026070,0.043300,0.036088,0.035387,1.399112,0.024348
502,-0.210043,-0.425530,13.392949,1.127254,0.011951,-0.115828,1.402261,4.721951,0.082320,-0.081479,1.398581,3.334194,0.058160,1.131630,-0.022316,0.004376,0.034267,0.034349,0.003680,1.387757,0.024160
503,-0.209977,-0.425511,13.401730,1.173625,0.011936,-0.104847,1.447315,4.143419,0.072253,-0.072162,1.413644,2.922242,0.050981,1.148446,-0.027663,0.025179,0.039599,0.032685,0.033671,1.221177,0.021272
504,-0.209944,-0.425502,13.406109,1.196859,0.011927,-0.099340,1.469888,3.866364,0.067430,-0.060597,1.429045,2.428096,0.042366,1.166112,-0.035230,0.030747,0.047157,0.038743,0.040843,1.438268,0.025064
505,-0.209905,-0.425490,13.411326,1.224658,0.011919,-0.092748,1.496895,3.545530,0.061842,-0.059058,1.494211,2.263423,0.039494,1.229861,-0.021475,0.005203,0.033394,0.033690,0.002684,1.282107,0.022348
506,-0.209863,-0.425478,13.416859,1.254101,0.011917,-0.085768,1.525500,3.217941,0.056134,-0.048310,1.494211,1.851819,0.032315,1.232358,-0.031778,0.021743,0.043695,0.037458,0.031289,1.366122,0.023819
507,-0.209839,-0.425472,13.419995,1.270777,0.011911,-0.081808,1.541699,3.037467,0.052989,-0.038446,1.529050,1.440310,0.025136,1.268538,-0.033203,0.002239,0.045114,0.043362,0.012649,1.597157,0.027853
508,-0.209792,-0.425458,13.426115,1.294564,0.011906,-0.076113,1.564794,2.784708,0.048583,-0.036675,1.547065,1.358018,0.023700,1.286476,-0.030570,0.008088,0.042476,0.039438,0.017729,1.426690,0.024883
509,-0.209735,-0.425441,13.433615,1.301144,0.011902,-0.074372,1.571144,2.710139,0.047283,-0.032613,1.565489,1.193442,0.020828,1.305345,-0.030028,0.004201,0.041930,0.041759,0.005655,1.516697,0.026455
510,-0.209689,-0.425428,13.439513,1.291046,0.011899,-0.076552,1.561282,2.807061,0.048973,-0.034862,1.565489,1.275729,0.022264,1.304828,-0.027671,0.013782,0.039570,0.041690,0.004207,1.531332,0.026709
511,-0.209655,-0.425419,13.443822,1.276273,0.011901,-0.079871,1.546884,2.955738,0.051564,-0.029657,1.529050,1.111158,0.019392,1.270602,-0.041083,0.005671,0.052984,0.050214,0.017834,1.844580,0.032172
512,-0.209616,-0.425408,13.448770,1.255705,0.011922,-0.084539,1.526852,3.169141,0.055284,-0.037112,1.565489,1.358018,0.023700,1.304313,-0.025219,0.048608,0.037141,0.047427,0.038637,1.811123,0.031584
513,-0.209596,-0.425402,13.451401,1.243969,0.011921,-0.087197,1.515420,3.293162,0.057445,-0.047238,1.529050,1.769510,0.030879,1.266520,-0.023772,0.022551,0.035693,0.039959,0.013630,1.523652,0.026566
514,-0.209558,-0.425391,13.456193,1.218891,0.011926,-0.092909,1.491000,3.565678,0.062193,-0.044521,1.511435,1.687205,0.029443,1.250025,-0.030379,0.031134,0.042305,0.048388,0.020435,1.878473,0.032750
515,-0.209531,-0.425383,13.459642,1.200119,0.011934,-0.097195,1.472723,3.775864,0.065854,-0.050459,1.494211,1.934131,0.033751,1.231895,-0.028517,0.031776,0.040451,0.046736,0.021488,1.841733,0.032103
516,-0.209507,-0.425376,13.462581,1.184078,0.011945,-0.100863,1.457105,3.959801,0.069057,-0.054758,1.494211,2.098768,0.036622,1.230898,-0.024255,0.046820,0.036200,0.046105,0.037106,1.861033,0.032435
517,-0.209472,-0.425366,13.467027,1.159842,0.011973,-0.106420,1.433514,4.245700,0.074034,-0.058393,1.477368,2.263423,0.039494,1.213676,-0.024521,0.053834,0.036494,0.048027,0.043854,1.982277,0.034540
518,-0.209434,-0.425355,13.471691,1.134405,0.011991,-0.112245,1.408750,4.555541,0.079425,-0.064051,1.460899,2.510440,0.043801,1.196347,-0.022728,0.061942,0.034719,0.048194,0.052149,2.045101,0.035624
519,-0.209407,-0.425348,13.475069,1.115919,0.012008,-0.116486,1.390755,4.787759,0.083465,-0.062666,1.383850,2.592789,0.045237,1.121745,-0.041940,0.005826,0.053948,0.053820,0.006905,2.194970,0.038228
520,-0.209372,-0.425338,13.479396,1.092136,0.012034,-0.121948,1.367606,5.095536,0.088817,-0.071880,1.369441,3.004619,0.052416,1.105591,-0.036227,0.013455,0.048261,0.050068,0.001835,2.090917,0.036401
521,-0.209325,-0.425324,13.485256,1.059841,0.012086,-0.129387,1.336177,5.530931,0.096383,-0.087537,1.398581,3.581447,0.062467,1.130284,-0.014058,0.070443,0.026144,0.041850,0.062404,1.949484,0.033916
522,-0.209277,-0.425310,13.491008,1.028187,0.012134,-0.136682,1.305371,5.977513,0.104138,-0.085042,1.328070,3.663879,0.063903,1.062307,-0.032786,0.034120,0.044920,0.051640,0.022699,2.313634,0.040235
523,-0.209232,-0.425298,13.496471,0.997934,0.012187,-0.143669,1.275932,6.424383,0.111892,-0.099411,1.314873,4.323626,0.075390,1.046129,-0.021760,0.048195,0.033947,0.044258,0.038941,2.100757,0.036502
524,-0.209190,-0.425285,13.501648,0.969116,0.012245,-0.150335,1.247893,6.869381,0.119606,-0.104953,1.289322,4.653709,0.081133,1.019995,-0.022210,0.050879,0.034455,0.045382,0.041429,2.215672,0.038473
525,-0.209154,-0.425275,13.505869,0.945672,0.012299,-0.155770,1.225084,7.246282,0.126135,-0.109269,1.252994,4.983947,0.086877,0.983670,-0.026397,0.037998,0.038696,0.046501,0.027910,2.262335,0.039258
526,-0.209111,-0.425263,13.511063,0.916726,0.012370,-0.162489,1.196925,7.730932,0.134521,-0.118376,1.252994,5.396979,0.094056,0.981549,-0.017422,0.064823,0.029792,0.044113,0.056069,2.333953,0.040465
527,-0.209076,-0.425253,13.515172,0.893714,0.012429,-0.167837,1.174539,8.132267,0.141459,-0.120090,1.197306,5.727607,0.099799,0.927009,-0.028675,0.033295,0.041104,0.047747,0.022767,2.404660,0.041660
528,-0.209028,-0.425239,13.520872,0.861641,0.012521,-0.175305,1.143343,8.717105,0.151556,-0.128314,1.176575,6.223911,0.108414,0.904938,-0.025399,0.043297,0.037920,0.046991,0.033232,2.493194,0.043142
529,-0.208968,-0.425222,13.527925,0.822002,0.012648,-0.184558,1.104793,9.483809,0.164769,-0.138646,1.176575,6.720684,0.117029,0.902532,-0.015199,0.080530,0.027847,0.045912,0.071782,2.763125,0.047740
530,-0.208899,-0.425202,13.535916,0.776720,0.012806,-0.195153,1.060760,10.424394,0.180938,-0.141722,1.119019,7.217965,0.125644,0.845867,-0.025505,0.069147,0.038311,0.053431,0.058259,3.206429,0.055294
531,-0.208859,-0.425191,13.540578,0.750181,0.012910,-0.201380,1.034957,11.010912,0.190996,-0.149789,1.059362,8.048003,0.140003,0.785986,-0.031533,0.035805,0.044443,0.051591,0.024405,2.962909,0.050993
532,-0.208812,-0.425178,13.545925,0.719794,0.013041,-0.208526,1.005416,11.717196,0.203081,-0.158011,1.051399,8.546831,0.148618,0.776329,-0.025299,0.056535,0.038340,0.050515,0.045983,3.170365,0.054463
533,-0.208776,-0.425167,13.550076,0.696056,0.013148,-0.214117,0.982342,12.296209,0.212966,-0.167696,1.006094,9.463077,0.164412,0.730023,-0.026416,0.033967,0.039564,0.046421,0.023752,2.833132,0.048554
534,-0.208740,-0.425157,13.554085,0.673014,0.013255,-0.219551,0.959944,12.882684,0.222956,-0.172486,0.998915,9.796851,0.170155,0.721930,-0.023366,0.048916,0.036621,0.047065,0.038971,3.085833,0.052801
535,-0.208720,-0.425151,13.556433,0.659480,0.013322,-0.222748,0.946791,13.239025,0.229014,-0.169951,0.951123,10.130962,0.175899,0.676067,-0.036989,0.016587,0.050311,0.052797,0.004332,3.108063,0.053115
536,-0.208684,-0.425141,13.560381,0.636794,0.013435,-0.228111,0.924742,13.856807,0.239496,-0.192491,0.977934,11.135433,0.193129,0.696855,-0.008720,0.060061,0.022155,0.035620,0.053192,2.721374,0.046367
537,-0.208664,-0.425135,13.562676,0.623581,0.013511,-0.231245,0.911903,14.229404,0.245805,-0.193240,0.938155,11.638952,0.201744,0.658013,-0.017278,0.034432,0.030789,0.038005,0.026252,2.590452,0.044061
538,-0.208631,-0.425126,13.566348,0.602360,0.013632,-0.236281,0.891283,14.847689,0.256250,-0.199197,0.919182,12.227547,0.211795,0.638179,-0.015874,0.035819,0.029506,0.037084,0.027899,2.620142,0.044455
539,-0.208585,-0.425113,13.571429,0.572825,0.013804,-0.243298,0.862587,15.751438,0.271465,-0.211991,0.931769,12.817456,0.221846,0.647422,-0.000394,0.074597,0.014198,0.031307,0.069182,2.933982,0.049619
540,-0.208557,-0.425105,13.574521,0.554780,0.013915,-0.247593,0.845056,16.330091,0.281171,-0.211889,0.894665,13.324192,0.230461,0.611384,-0.009148,0.056604,0.023063,0.035704,0.049609,3.005899,0.050710
541,-0.208518,-0.425094,13.578846,0.529614,0.014074,-0.253591,0.820609,17.172622,0.295252,-0.219796,0.865069,14.256005,0.246255,0.580766,-0.008338,0.051152,0.022412,0.033795,0.044460,2.916617,0.048997
542,-0.208474,-0.425081,13.583626,0.501664,0.014271,-0.260276,0.793462,18.160847,0.311686,-0.221618,0.830794,14.936098,0.257742,0.547031,-0.014538,0.045367,0.028809,0.038658,0.037332,3.224749,0.053944
543,-0.208421,-0.425066,13.589407,0.467627,0.014514,-0.268428,0.760406,19.443325,0.332874,-0.236187,0.803083,16.388617,0.282151,0.516685,-0.006797,0.049058,0.021311,0.032241,0.042677,3.054708,0.050723
544,-0.208388,-0.425057,13.592965,0.446580,0.014672,-0.273480,0.739969,20.283451,0.346665,-0.227280,0.760162,16.646043,0.286458,0.477066,-0.025488,0.030486,0.040160,0.046200,0.020193,3.637408,0.060207
545,-0.208365,-0.425050,13.595415,0.432139,0.014777,-0.276943,0.725945,20.881540,0.356437,-0.238124,0.739361,17.852051,0.306560,0.454305,-0.019801,0.022166,0.034578,0.038819,0.013416,3.029489,0.049877
546,-0.208301,-0.425032,13.602193,0.393810,0.015102,-0.286185,0.688733,22.564044,0.383716,-0.242675,0.709107,18.892297,0.323790,0.423845,-0.022396,0.030035,0.037498,0.043510,0.020374,3.671747,0.059926
547,-0.208265,-0.425022,13.606008,0.380541,0.015224,-0.289378,0.675847,23.179192,0.393608,-0.261421,0.724081,19.851560,0.339584,0.433998,-0.000601,0.053457,0.015825,0.027957,0.048234,3.327632,0.054024
548,-0.208242,-0.425016,13.608433,0.376212,0.015268,-0.290410,0.671639,23.383208,0.396879,-0.256239,0.680245,20.640733,0.352507,0.392617,-0.015919,0.016405,0.031187,0.034171,0.008606,2.742475,0.044372
549,-0.208199,-0.425003,13.612977,0.376472,0.015262,-0.290287,0.671868,23.367254,0.396623,-0.270758,0.689688,21.434023,0.365430,0.398388,0.000476,0.021916,0.014786,0.019529,0.017820,1.933231,0.031193
550,-0.208169,-0.424995,13.616093,0.383035,0.015192,-0.288637,0.678215,23.053812,0.391595,-0.267085,0.689688,21.169122,0.361122,0.399259,-0.003054,0.016224,0.018246,0.021552,0.011473,1.884690,0.030473
551,-0.208108,-0.424977,13.622425,0.411875,0.014963,-0.281544,0.706158,21.737091,0.370348,-0.253387,0.666462,20.816656,0.355379,0.379928,-0.021751,0.031947,0.036714,0.028157,0.039696,0.920435,0.014969
552,-0.208087,-0.424972,13.624528,0.424237,0.014897,-0.278542,0.718145,21.199438,0.361615,-0.244081,0.699314,19.240469,0.329534,0.414053,-0.023031,0.010184,0.037928,0.034461,0.018831,1.958969,0.032081
553,-0.208043,-0.424959,13.629091,0.451659,0.014766,-0.271894,0.744741,20.056387,0.342945,-0.237697,0.734236,17.938501,0.307996,0.449508,-0.020943,0.002151,0.035709,0.034197,0.010505,2.117886,0.034949
554,-0.207999,-0.424947,13.633553,0.478869,0.014646,-0.265304,0.771131,18.985541,0.325330,-0.243505,0.776057,17.420425,0.299381,0.488794,-0.005377,0.009925,0.020023,0.021799,0.004926,1.565116,0.025949
555,-0.207951,-0.424933,13.638403,0.508661,0.014519,-0.258088,0.800026,17.879706,0.307020,-0.230698,0.797625,16.131531,0.277843,0.512786,-0.012665,0.004125,0.027184,0.027390,0.002401,1.748175,0.029177
556,-0.207919,-0.424924,13.641571,0.528184,0.014449,-0.253370,0.818963,17.191011,0.295558,-0.224266,0.830794,15.106454,0.260613,0.546546,-0.011044,0.018362,0.025493,0.029104,0.011831,2.084557,0.034945
557,-0.207885,-0.424914,13.645011,0.549334,0.014371,-0.248254,0.839477,16.474269,0.283585,-0.215159,0.836424,14.425832,0.249127,0.554175,-0.018510,0.004841,0.032881,0.033095,0.003053,2.048437,0.034458
558,-0.207840,-0.424902,13.649487,0.577029,0.014276,-0.241560,0.866340,15.579961,0.268583,-0.211702,0.870905,13.662604,0.236204,0.588511,-0.013662,0.011482,0.027938,0.029858,0.004565,1.917357,0.032379
559,-0.207796,-0.424889,13.653822,0.604050,0.014184,-0.235024,0.892548,14.752158,0.254638,-0.213382,0.912974,13.155164,0.227589,0.629007,-0.002025,0.024957,0.016209,0.021642,0.020426,1.596994,0.027049
560,-0.207745,-0.424875,13.658817,0.635322,0.014094,-0.227473,0.922882,13.846321,0.239319,-0.201925,0.931769,12.227547,0.211795,0.649991,-0.008633,0.014669,0.022727,0.025548,0.008887,1.618774,0.027524
561,-0.207678,-0.424856,13.665250,0.675696,0.013986,-0.217723,0.962044,12.751989,0.220731,-0.185931,0.944605,11.135433,0.193129,0.666262,-0.021027,0.009434,0.035013,0.031792,0.017439,1.616556,0.027602
562,-0.207636,-0.424844,13.669278,0.701201,0.013920,-0.211563,0.986783,12.100822,0.209633,-0.179163,0.977934,10.381772,0.180206,0.700260,-0.019653,0.000941,0.033573,0.032400,0.008849,1.719050,0.029427
563,-0.207610,-0.424837,13.671797,0.717235,0.013881,-0.207691,1.002335,11.706426,0.202897,-0.172486,0.998915,9.796851,0.170155,0.722232,-0.021135,0.004997,0.035016,0.035205,0.003420,1.909575,0.032742
564,-0.207562,-0.424823,13.676305,0.745945,0.013825,-0.200767,1.030185,11.027850,0.191286,-0.174467,1.028243,9.629923,0.167284,0.750277,-0.012189,0.004332,0.026014,0.026300,0.001942,1.397927,0.024002
565,-0.207511,-0.424809,13.681179,0.777117,0.013762,-0.193244,1.060421,10.327871,0.179281,-0.157587,1.028243,8.713251,0.151489,0.754285,-0.028495,0.022832,0.042257,0.035657,0.032178,1.614620,0.027792
566,-0.207467,-0.424796,13.685251,0.803367,0.013711,-0.186907,1.085882,9.766293,0.169630,-0.148916,1.075682,7.881865,0.137131,0.802445,-0.025614,0.000922,0.039325,0.037991,0.010200,1.884428,0.032499
567,-0.207429,-0.424786,13.688766,0.826166,0.013673,-0.181407,1.107997,9.298267,0.161574,-0.138953,1.110041,7.135048,0.124208,0.838200,-0.027092,0.012034,0.040765,0.042454,0.002044,2.163219,0.037366
568,-0.207398,-0.424777,13.691612,0.844637,0.013649,-0.176955,1.125914,8.931876,0.155260,-0.128335,1.075682,6.803528,0.118465,0.807341,-0.045480,0.037296,0.059129,0.048620,0.050232,2.128348,0.036795
569,-0.207335,-0.424759,13.697390,0.882287,0.013594,-0.167870,1.162432,8.217446,0.142930,-0.137907,1.128164,6.969259,0.121337,0.856088,-0.023632,0.026199,0.037226,0.029963,0.034268,1.248187,0.021593
570,-0.207289,-0.424746,13.701612,0.910043,0.013556,-0.161172,1.189354,7.717250,0.134285,-0.126595,1.176575,6.141162,0.106978,0.905817,-0.023064,0.004226,0.036620,0.034577,0.012779,1.576088,0.027307
571,-0.207254,-0.424736,13.704678,0.930339,0.013533,-0.156276,1.209039,7.364997,0.128190,-0.115581,1.186836,5.562270,0.096928,0.918410,-0.031263,0.011929,0.044796,0.040695,0.022203,1.802727,0.031262
572,-0.207218,-0.424726,13.707957,0.952040,0.013516,-0.151046,1.230090,7.000472,0.121878,-0.113381,1.218893,5.314351,0.092620,0.950088,-0.025729,0.001952,0.039245,0.037665,0.011197,1.686121,0.029258
573,-0.207184,-0.424717,13.710998,0.972235,0.013494,-0.146172,1.249677,6.671460,0.116176,-0.112140,1.264846,5.066532,0.088312,0.995039,-0.015973,0.022804,0.029467,0.034032,0.015169,1.604928,0.027864
574,-0.207150,-0.424707,13.713989,0.992204,0.013474,-0.141352,1.269044,6.355661,0.110700,-0.108466,1.264846,4.901372,0.085441,0.995922,-0.019469,0.003718,0.032943,0.032886,0.004198,1.454289,0.025259
575,-0.207107,-0.424695,13.717748,1.017473,0.013451,-0.135252,1.293551,5.969100,0.103992,-0.099293,1.264846,4.488649,0.078262,0.998114,-0.028289,0.019359,0.041740,0.035959,0.028705,1.480451,0.025730
576,-0.207070,-0.424685,13.720970,1.039270,0.013439,-0.129997,1.314693,5.647057,0.098400,-0.096544,1.276953,4.323626,0.075390,1.010542,-0.028011,0.028728,0.041450,0.033453,0.037740,1.323431,0.023010
577,-0.207023,-0.424671,13.725023,1.066681,0.013422,-0.123381,1.341277,5.255733,0.091601,-0.089898,1.314873,3.911223,0.068211,1.048975,-0.025370,0.017706,0.038792,0.033483,0.026404,1.344510,0.023390
578,-0.206977,-0.424658,13.728979,1.093625,0.013404,-0.116875,1.367408,4.885308,0.085161,-0.080917,1.355346,3.416605,0.059596,1.090442,-0.024390,0.003183,0.037794,0.035958,0.012062,1.468703,0.025565
579,-0.206934,-0.424647,13.732586,1.118388,0.013389,-0.110895,1.391422,4.556800,0.079447,-0.071140,1.355346,3.004619,0.052416,1.092781,-0.033794,0.025607,0.047183,0.039755,0.036076,1.552181,0.027031
580,-0.206891,-0.424634,13.736245,1.143689,0.013381,-0.104789,1.415960,4.232475,0.073803,-0.068647,1.383850,2.839870,0.049545,1.121079,-0.029352,0.022610,0.042733,0.036142,0.032110,1.392605,0.024258
581,-0.206832,-0.424618,13.741176,1.177826,0.013368,-0.096544,1.449065,3.811689,0.066477,-0.068259,1.460899,2.675144,0.046673,1.196040,-0.011296,0.018214,0.024664,0.028285,0.011834,1.136545,0.019804
582,-0.206799,-0.424608,13.743967,1.197291,0.013359,-0.091838,1.467941,3.579898,0.062440,-0.052947,1.444794,2.098768,0.036622,1.184047,-0.029918,0.013244,0.043277,0.038891,0.023147,1.481130,0.025818
583,-0.206750,-0.424595,13.747952,1.225310,0.013349,-0.085066,1.495110,3.256414,0.056805,-0.047766,1.477368,1.851819,0.032315,1.216941,-0.027099,0.008369,0.040448,0.037300,0.017742,1.404595,0.024490
584,-0.205922,-0.424396,11.364914,1.252104,0.013349,-0.141847,1.515698,5.346486,0.093178,-0.039270,1.477368,1.522605,0.026571,1.234740,-0.094771,0.017364,0.108120,0.102577,0.038330,3.823881,0.066607
585,-0.204545,-0.424177,3.304293,1.284840,0.013339,-0.350942,1.512127,13.066182,0.226076,-0.089080,1.529050,3.334194,0.058160,1.316829,-0.247112,0.031989,0.260451,0.261862,0.016923,9.731988,0.167916
586,-0.204249,-0.424156,1.522645,1.290317,0.013339,-0.397627,1.505663,14.793363,0.255334,-0.300970,1.529050,11.135433,0.193129,1.316264,-0.082662,0.025947,0.096001,0.096657,0.023387,3.657930,0.062205
587,-0.203268,-0.424154,-4.508738,1.302382,0.013337,-0.554498,1.466599,20.710817,0.353651,-0.372139,1.511435,13.831992,0.239076,1.332744,-0.171982,0.030362,0.185319,0.182359,0.044836,6.878825,0.114575
